title,filename,title.1,author,release year,genre,pos score,neg score,neu score,comp score,amt pos,amt neg
Just David,440.txt,Just David,Eleanor H. Porter,"February, 1996",Children's literature,0.058198678022117686,0.04017249269098766,0.6484196008643691,0.03758113639252582,1444,987
Jewels of Gwahlur,42236-8.txt,Jewels of Gwahlur,Robert E. Howard,"March 1, 2013 ",Fantasy fiction,0.052191836734693874,0.060173242630385475,0.7166621315192747,-0.009777777777777802,429,490
Physics,40175-0.txt,Physics,Willis Eugene Tower,"July 9, 2012 ",Textbook,0.034654401154401125,0.01714405964405965,0.7190647546897518,0.024866257816257682,2047,1113
Eight Hundred Leagues on the Amazon,3091-8.txt,Eight Hundred Leagues on the Amazon,Jules Verne,"February, 2002",Adventure novel,0.05930558552576973,0.03859009046393883,0.6696370653166224,0.03664394555564785,2528,1654
The Forest,9376-8.txt,The Forest,Stewart Edward White,"November, 2005",Historical novel,0.06754911163258459,0.04452195776064364,0.7258429433456259,0.04391039222259479,1439,893
Vera,1843.txt,Vera,Richard Harding Davis,"August, 1999",Dystopian,0.05987933771830346,0.05726650034021321,0.6242946246314371,0.014337899750510275,787,679
Further Adventures of Lad,2392.txt,Further Adventures of Lad,Albert Payson Terhune,"November, 2000",Young adult fiction,0.06126497234968819,0.061412166137192525,0.6867136133662778,0.0031808683374514304,1876,1857
The Woodlanders,482.txt,The Woodlanders,Thomas Hardy,"April, 1996",Novel,0.06383076823170311,0.04627060198714186,0.7028738879147981,0.03480613676212747,3324,2568
Anne of Geierstein,44247.txt,Anne of Geierstein,Walter Scott,"November 21, 2013 ",Historical novel,0.08069149812391317,0.05444202434336938,0.7160618651047833,0.048408575089228516,3268,2205
The Red and the Black,44747-8.txt,The Red and the Black,Stendhal,"January 24, 2014 ",Bildungsroman,0.08410950280305125,0.06191168091168028,0.6655309254664039,0.04436137763073278,6671,4974
Prince Otto,372-0.txt,Prince Otto,Robert Louis Stevenson,"September 3, 2010  ",Novel,0.07829063360881555,0.05659793388429753,0.6593292011019289,0.04558606060606055,1892,1352
Married,7956.txt,Married,August Strindberg,"April, 2005 ",Novel,0.06643276749952325,0.05193915697119963,0.6454091169177958,0.028989233263398938,2400,1824
Riders of the Purple Sage,1300.txt,Riders of the Purple Sage,Zane Grey,"April, 2000",Western (genre),0.06482919538321018,0.05744058789338191,0.6756229344847614,0.016212073403636947,2763,2473
The Emerald City of Oz,41667.txt,The Emerald City of Oz,L. Frank Baum,"December 20, 2012 ",Children's literature,0.06633878292461406,0.038862462696250086,0.6102521084728155,0.04813939275982883,1754,1068
Growing Up,42408.txt,Growing Up,Jennie M. Drinkwater,"March 24, 2013 ",Autobiography,0.06869820717131457,0.03212404925751531,0.6273569358927917,0.06501547446577335,2488,1099
O Pioneers!,24.txt,O Pioneers!,Willa Cather,January 1992,Historical fiction,0.06631314087395493,0.04221186306988479,0.7226764473891791,0.04500760372298461,1492,953
Jane Eyre,1260.txt,Jane Eyre,Charlotte Bronte,"April 29, 2007  ",Novel,0.07004709680482359,0.051378341166974976,0.6716723638607965,0.03590265869059475,5240,3684
White Fang,910.txt,White Fang,Jack London,"March 16, 2005  ",Adventure novel,0.05936746673623789,0.0730286981476649,0.7027231933211585,-0.025899752152361042,1591,2072
Murat,2755.txt,Murat,"Alexandre Dumas, Pere","August 15, 2006 ",Historical fiction,0.049689497716894994,0.04302968036529679,0.6716671232876724,0.012357716894977177,379,312
The Sorrows of Satan,42332-8.txt,The Sorrows of Satan,Marie Corelli,"March 14, 2013 ",Horror fiction,0.10265769588467802,0.06496372936526372,0.6764259474540789,0.06900301674029256,6364,4090
On the Eve,6902.txt,On the Eve,Ivan Turgenev,"November, 2004 ",Romance novel,0.06733683337938669,0.04881624758220494,0.6662467532467533,0.03937724509533013,1580,1211
Ruth Hall,40814.txt,Ruth Hall,Fanny Fern,"September 22, 2012 ",Roman à clef,0.0692526182164392,0.04371723262456356,0.6647727705490306,0.04906375753728977,2168,1382
The Second Jungle Book,1937.txt,The Second Jungle Book,Rudyard Kipling,"October, 1999",Children's book,0.047260438486244914,0.055604105571847376,0.7190888144113943,-0.012617497556207278,1129,1352
Spiders,44496.txt,Spiders,Cecil Warburton,"December 24, 2013 ",Detective fiction,0.05003665300217015,0.029775259223535105,0.7325825898239695,0.036071859175307384,808,470
The Mediterranean,41263.txt,The Mediterranean,"T. G. (Thomas Gray) Bonney, E. A. R. Ball, H. D. Traill, Grant","November 2, 2012  ",Adventure novel,0.07745074993421637,0.035116042452416465,0.7684970616612572,0.08301149899131667,3274,1608
Dorothy,40300-8.txt,Dorothy,Evelyn Raymond,"July 22, 2012 ",Fantasy novel,0.07469785421268546,0.05085279267907858,0.6784891132849492,0.04766762385610604,1699,1169
Blood Brothers,8423-8.txt,Blood Brothers,Colonel Eugene C. Jacobs,"July, 2005",Horror fiction,0.04303445335152639,0.053076752515776884,0.6309931775541534,-0.018963073511854004,806,879
The Wallet of Kai Lung,1076.txt,The Wallet of Kai Lung,Ernest Bramah,"October, 1997",Fantasy,0.09457173886810663,0.05131350307710855,0.7521477012187748,0.07237878605044061,3139,1654
All Roads Lead to Calvary,2231.txt,All Roads Lead to Calvary,Jerome K. Jerome,"March 24, 2005  ",Drama,0.07376736111111099,0.05372212577160493,0.6753669945987637,0.03718056520061737,2592,1867
Akbar,40155.txt,Akbar,P. A. S. van Limburg-Brouwer,"July 7, 2012 ",Syair,0.08892685243825195,0.04764091196960104,0.7014123918091605,0.07823336499894454,2988,1652
